headline,date,snippet,url
"Cashew Juice, the Apple of Pepsi’s Eye",2014-08-09T00:00,"While farmers in India once left cashew apples to rot, some are now selling them as the source of what Pepsi hopes could be the next coconut water....",https://www.nytimes.com/2014/08/09/business/international/cashew-juice-the-apple-of-pepsis-eye.html
Tech Shares Lead Nasdaq Lower in Quiet Day of Trading ,2014-09-04T00:00,A sell-off in Apple weighed on technology stocks. But European markets were heartened by news of a possible cease-fire agreement in Ukraine....,https://www.nytimes.com/2014/09/04/business/daily-stock-market-activity.html
Groups Accuse Apple Supplier in China of Labor Violations,2014-09-05T00:00,"The latest allegations suggest problems further down Apple&#8217;s supply chain in China, among the manufacturers that account for 97 percent of Apple&#8217;s component costs....",https://www.nytimes.com/2014/09/05/business/Apple-Supplier-Is-Accused-of-Labor-Violations.html
Chinese Game Players Add to Apple's Bottom Line,2014-09-09T12:30,"China has become Apple's third-largest market for software sales, and a huge chunk of that comes through WeChat, an app used to play games....",https://www.nytimes.com/2014/09/09/business/international/chinese-game-players-add-to-apples-bottom-line.html
"For U2 and Apple, a Shrewd Marketing Partnership",2014-09-10T00:00,"As part of its product announcement, Apple released U2’s new album free, but the band was paid in a carefully negotiated deal....",https://www.nytimes.com/2014/09/10/business/media/u2-appears-at-apple-event-and-songs-of-innocence-appears-free-on-itunes.html
Wall Street Slips Lower as Shares In Apple Fall After Product News ,2014-09-10T00:00,Negative news from Home Depot and McDonald&#8217;s also weighed on the market....,https://www.nytimes.com/2014/09/10/business/daily-stock-market-activity.html
Release of iPhone 6 Delayed in China,2014-09-11T00:00,"Apple told the country’s three big mobile service providers that the new devices would not be available on Sept. 19, when sales start elsewhere....",https://www.nytimes.com/2014/09/11/business/international/release-of-iphone-6-delayed-in-china.html
Apple Helps Lift the Market After a Two-Day Slump,2014-09-11T00:00,"Despite Apple&#8217;s 3.1 percent stock price increase, investors worried about the Fed&#8217;s timing of an increase in its benchmark interest rate....",https://www.nytimes.com/2014/09/11/business/daily-stock-market-activity.html
The Magic in Apple’s Devices? The Heart,2014-09-15T00:00,Apple&#8217;s ability to seize the moment and preoccupy the press is without peer....,https://www.nytimes.com/2014/09/15/business/media/the-magic-in-apples-devices-the-heart.html
"Months After Buying Beats, Apple’s Plans for Its Music Service Remain Unclear",2014-09-23T00:00,"Apple paid $3 billion for Beats, which makes headphones and also offers streaming music &#8212; a service that analysts say could be discontinued, though Apple remains vague....",https://www.nytimes.com/2014/09/23/business/media/months-after-beats-purchase-apples-plans-for-music-service-are-still-unclear.html
Indexes Suffer Worst Day Since July,2014-09-26T00:00,"Apple&#8217;s troubles roiled the markets, as it dropped nearly 4 percent after its announcement Wednesday that it had withdrawn a software update that prevented users from making phone calls....",https://www.nytimes.com/2014/09/26/business/daily-stock-market-activity.html
"Ads Declare That Sweeteners, Like Apples, Don’t Fall Far From the Tree",2014-09-29T00:00,The Cumberland Packing Corporation’s line of In the Raw products gets a family tree-themed marketing campaign....,https://www.nytimes.com/2014/09/29/business/media/ads-declare-that-sweeteners-like-apples-dont-fall-far-from-the-tree.html
E.U. Inquiry Into Tax Deals for Multinationals Like Apple Pushes Ahead,2014-09-30T00:00,Europe&#8217;s antitrust regulator will issue a report describing its investigation into whether countries like Ireland have cut tax deals to lure companies....,https://www.nytimes.com/2014/09/30/business/in-tax-inquiry-involving-apple-and-starbucks-eu-pushes-forward.html
Europeans Accuse Ireland of Giving Apple Illegal Tax Break,2014-10-01T00:00,"A commission laid out its preliminary case over Apple’s taxes in Ireland, and it told the country it may order it to collect huge amounts of back taxes....",https://www.nytimes.com/2014/10/01/business/international/european-commission-report-warns-ireland-over-tax-treatment-of-apple.html
"The Week Ahead: Apple iPad Upgrades, France’s Budget Review and Wall Street Bank Results",2014-10-13T00:00,France will submit its draft budget to the European Commission for review and Apple is expected to introduce new versions of the iPad....,https://www.nytimes.com/2014/10/13/business/the-week-ahead-apple-ipad-upgrades-frances-budget-review-and-wall-street-bank-results.html
Tech Giants’ Earnings and Eurozone Bank Stress Tests,2014-10-20T00:00,"Apple, IBM, Microsoft and Yahoo will report quarterly results, and the results of the eurozone banks’ tests are approaching....",https://www.nytimes.com/2014/10/20/business/tech-giants-earnings-and-eurozone-bank-stress-tests.html
Banner Day for S.&amp;P. as Market Takes Heart,2014-10-22T00:00,The Standard & Poor&#8217;s 500-stock index had its best day for the year on good news out of China and from Apple; housing starts also reversed their decline....,https://www.nytimes.com/2014/10/22/business/daily-stock-market-activity.html
Sesame Workshop Bullish on Children’s Magazines,2014-11-05T00:00,"Sesame Street magazine is being reintroduced, and a digital publication called Sesame Street S’More is selling well in the Apple store....",https://www.nytimes.com/2014/11/05/business/media/sesame-workship-bullish-on-childrens-magazines.html
"Chasing Relevancy at Any Cost, Even Free",2014-11-10T00:00,"When U2 and Apple forcibly gave away the band’s latest album, it was a misstep for a group that has fought to avoid fading into the background of the pop culture landscape....",https://www.nytimes.com/2014/11/10/business/media/for-bono-and-u2-apple-itunes-partnership-finally-hits-a-wrong-note.html
Washington Apples Delayed at West Coast Seaports,2014-11-12T00:00,The delays are the result of longshoremen and shippers negotiating a new contract after a previous labor deal ended in July....,https://www.nytimes.com/2014/11/12/business/washington-apples-delayed-at-west-coast-seaports.html
"Jimmy Iovine, of Beats and Apple, Is Named to Live Nation’s Board",2014-12-03T00:00,The move extends Mr. Iovine’s wide reach in entertainment and technology....,https://www.nytimes.com/2014/12/03/business/media/live-nation-board-adds-jimmy-iovine.html
"Apple Acquires Semetric, a Data Analysis Company",2015-01-22T00:00,"Semetric, based in Britain, is one of a growing number of companies that record labels and others consult for data on how music is consumed online....",https://www.nytimes.com/2015/01/22/business/apple-acquires-semetric-a-data-analysis-company.html
All Varieties of U.S. Apples to Sell in China for First Time,2015-01-27T00:00,"China, which stopped buying American apples in 2012 because of concerns over a fungus, has now agreed to grant access to all American apple varieties....",https://www.nytimes.com/2015/01/27/business/all-varieties-of-us-apples-to-sell-in-china-for-first-time.html
"How, and Why, Apple Overtook Microsoft",2015-01-30T00:00,"With the latest earnings reports from Microsoft and Apple, the once-unthinkable became reality: Apple’s market capitalization hit $683 billion, more than double Microsoft’s $338 billion....",https://www.nytimes.com/2015/01/30/business/how-and-why-apple-overtook-microsoft.html
Gene-Altered Apples Get U.S. Approval ,2015-02-14T00:00,"It will probably be several years before the fruit, which resists browning when sliced or bruised, shows up in grocery stores....",https://www.nytimes.com/2015/02/14/business/gmo-apples-are-approved-for-growing-in-us.html
"At Geneva Auto Show, Worry About Silicon Valley",2015-03-04T00:00,"Apple and Google are using their technology domination to take over car dashboards. Someday, they could try to build entire vehicles....",https://www.nytimes.com/2015/03/04/business/international/at-geneva-auto-show-worry-about-silicon-valley.html
Outdated Encryption Keys Leave Phones Vulnerable to Hackers,2015-03-05T00:00,"Apple and Google said they were releasing patches to fix the problem, which results in part from 1990s American technology export restrictions....",https://www.nytimes.com/2015/03/05/business/outdated-encryption-leaves-phones-vulnerable-to-hackers.html
Apple’s Entry Will Help an Antiquated Dow Catch Up,2015-03-07T00:00,The Dow dates from a computer-free era when working out the average of 30 stock prices counted as added value. Including Apple in the index was overdue....,https://www.nytimes.com/2015/03/07/business/dealbook/apples-entry-will-help-an-antiquated-dow-catch-up.html
"In Boon to Its Stock, Apple Will Replace AT&amp;T in Dow Index",2015-03-07T00:00,The step is a reminder of the soaring valuations among consumer-driven technology and social media companies....,https://www.nytimes.com/2015/03/07/business/dealbook/apple-to-replace-att-in-dow-index.html
"Apple Watch Demonstration, Questions for HSBC and Greece&#8217;s Bailout",2015-03-09T00:00,"Apple will demonstrate its new smartwatch on Monday, HSBC&#8217;s chief will testify in Britain&#8217;s Parliament, and Greece will detail its reform plans....",https://www.nytimes.com/2015/03/09/business/apple-watch-demonstration-questions-for-hsbc-and-greeces-bailout.html
"HBO&#8217;s Streaming Service Will Start in April, Initially on Apple Devices Only",2015-03-10T00:00,"The service will cost $14.99 a month, and will include current and past programming, as well as movies....",https://www.nytimes.com/2015/03/10/business/media/hbo-streaming-to-start-in-april-on-apple-devices-only.html
Pointing Fingers in Apple Pay Fraud,2015-03-17T00:00,"Some of the nation&#8217;s banks are privately complaining that Apple Pay may not be so great after all, but the banks may largely have themselves to blame....",https://www.nytimes.com/2015/03/17/business/banks-find-fraud-abounds-in-apple-pay.html
"Apple Said to Plan Limited, Low-Cost Streaming Service",2015-03-18T00:00,"The service, which could be announced later this year, would offer a bundle of channels that is smaller and cheaper than a typical cable subscription, according to people briefed on the plans....",https://www.nytimes.com/2015/03/18/business/media/apple-said-to-plan-limited-low-cost-streaming-service.html
"Gene-Altered Apples and Potatoes Are Safe, F.D.A. Says",2015-03-21T00:00,The Food and Drug Administration said that genetically engineered nonbrowning apples and bruise-resistant potatoes were as safe and nutritious as their conventional counterparts....,https://www.nytimes.com/2015/03/21/business/gene-altered-apples-and-potatoes-are-safe-fda-says.html
"Apple Opens Up to Praise New Book on Steve Jobs, and Criticize an Old One",2015-03-23T00:00,"Apple brass, including its chief, Timothy D. Cook, are throwing their weight behind the unauthorized biography of Mr. Jobs, which goes on sale Tuesday....",https://www.nytimes.com/2015/03/23/business/media/apple-opens-up-to-praise-new-book-on-steve-jobs-and-criticize-an-old-one.html
New York Times Develops an Apple Watch App,2015-04-01T00:00,"The app will offer brief news articles written specially for users of the watch, which will be available at the end of April....",https://www.nytimes.com/2015/04/01/business/media/new-york-times-develops-an-apple-watch-app.html
Samsung Beats Analyst Predictions Despite Falling Profits,2015-04-07T00:00,"The South Korean electronics maker faces pressure from Apple and Chinese rivals, but there are signs it may be on the verge of a turnaround....",https://www.nytimes.com/2015/04/07/business/international/samsung-beats-analyst-predictions-despite-falling-profits.html
"Apple Earnings, Automaker Results and New Products From Tesla",2015-04-27T00:00,"Apple, increasingly reliant on China for growth, reports on Monday; Ford will post earnings on Tuesday and Fiat Chrysler on Wednesday; on Thursday, Tesla is expected to announce two new battery products....",https://www.nytimes.com/2015/04/27/business/apple-earnings-automaker-results-and-new-products-from-tesla.html
Market Mostly Higher as Company Earnings Reports Pour In,2015-04-29T00:00,"More than 150 companies reported earnings results this week, including Apple, Exxon Mobil and Ford....",https://www.nytimes.com/2015/04/29/business/daily-stock-market-activity.html
"Tidal, Music Streaming Service, Seeks Footing After a Stumble",2015-05-02T00:00,"Music and technology executives say that it is far too early to judge Tidal, particularly given the expected arrival of Apple&#8217;s new streaming service....",https://www.nytimes.com/2015/05/02/business/media/tidal-music-streaming-service-seeks-footing-after-a-stumble.html
"European Union Delays Action on Apple, Amazon and Starbucks Tax Inquiries",2015-05-06T00:00,"The competition commissioner, who took office in November and did not set new deadlines, cited difficulties in obtaining information....",https://www.nytimes.com/2015/05/06/business/european-union-delays-action-on-apple-amazon-and-starbucks-tax-inquiries.html
Spotify Is Expanding to Include Video and Predictive Playlists,2015-05-21T00:00,The streaming music service is adding options to remain competitive with Apple and YouTube....,https://www.nytimes.com/2015/05/21/business/media/spotify-expands-to-include-video-and-predictive-playlists.html
Hormel Foods to Buy Applegate Farms for $775 Million,2015-05-27T00:00,"The deal was Hormel’s largest acquisition ever and signaled even more clearly the efforts of Jeffrey M. Ettinger, its chief executive, to diversify the company....",https://www.nytimes.com/2015/05/27/business/dealbook/hormel-foods-to-buy-applegate-farms-for-775-million.html
Apple Recalls Beats Pill XL Speakers,2015-06-04T00:00,The company voluntarily issued the recall in the United States and Canada after receiving complaints that the products can overheat....,https://www.nytimes.com/2015/06/04/business/apple-recalls-beats-pill-xl-speakers.html
"Apple’s Conference, G.M.’s Annual Meeting, and a Trade Vote in Europe",2015-06-08T00:00,"This week’s business news will include Apple’s conference for software developers, G.M.’s annual meeting with investors, and the European Parliament’s vote on the plans for a landmark trade deal....",https://www.nytimes.com/2015/06/08/business/apples-conference-gms-annual-meeting-and-a-trade-vote-in-europe.html
"In Return to Twitter, Jack Dorsey Aims to Follow Path of Steve Jobs",2015-06-17T00:00,"When Steve Jobs returned to Apple, he saved the company. It remains to be seen whether Jack Dorsey can do the same at Twitter....",https://www.nytimes.com/2015/06/17/business/dealbook/in-return-to-twitter-jack-dorsey-aims-to-follow-path-of-steve-jobs.html
Apple Music Streaming Service Terms Dismay Indie Record Companies,2015-06-18T00:00,"At least 71.5 percent of the revenue from Apple Music will be paid in royalties, but labels and music publishers will not be paid during a three-month trial....",https://www.nytimes.com/2015/06/18/business/media/apple-music-streaming-service-terms-dismay-indie-record-companies.html
Taylor Swift Criticism Spurs Apple to Change Royalties Policy,2015-06-22T00:00,"Ms. Swift had framed a letter posted to her Tumblr page as an explanation for why she was withholding her latest album, “1989,” from Apple’s new music streaming service....",https://www.nytimes.com/2015/06/22/business/media/taylor-swift-criticizes-apples-terms-for-streaming-music-service.html
"With a Tap of Taylor Swift’s Fingers, Apple Retreated",2015-06-23T00:00,Ms. Swift’s victory in a one-day battle against Apple this week showed she has a rare power to influence the music business....,https://www.nytimes.com/2015/06/23/business/media/as-quick-as-a-taylor-swift-tweet-apple-had-to-change-its-tune.html
Apple Signs Thousands of Independent Labels in Royalty Deal,2015-06-25T00:00,"The Beggars Group, a powerful independent record company, and Merlin, a trade group, announced that they reached a licensing deal with Apple....",https://www.nytimes.com/2015/06/25/business/media/apple-signs-thousands-of-independent-labels-in-royalty-deal.html
Taylor Swift to Stream ‘1989’ Album on Apple Music,2015-06-26T00:00,The singer’s move apparently ends her dispute with Apple over its plan not to pay royalties to artists during three-month trial periods of the new app....,https://www.nytimes.com/2015/06/26/business/media/taylor-swift-to-stream-1989-album-on-apple-music.html
"Greece’s Impending Deadline, Apple’s New Music Service and the Jobs Report",2015-06-29T00:00,"Eurozone finance ministers have rejected requests to extend Greece’s bailout program, Apple is introducing its new digital music service and the Labor Department will report June’s job figures....",https://www.nytimes.com/2015/06/29/business/greeces-impending-deadline-apples-new-music-service-and-the-jobs-report.html
"Taylor Swift Scuffle Aside, Apple’s New Music Service Is Expected to Thrive",2015-06-29T00:00,The tech giant has managed to keep regulators at bay and to appease a pop star angry over Apple Music. But the true test remains how well its products work....,https://www.nytimes.com/2015/06/29/business/apple-can-skate-by-taylor-swift-but-not-product-missteps.html
AC/DC Songs Will Be Added to Streaming Services Like Apple Music,2015-06-30T00:00,"Signaling the general acceptance of online music, the band, which has long resisted the digital business, will sign on with services like Spotify and Rdio....",https://www.nytimes.com/2015/06/30/business/media/ac-dc-songs-will-be-added-to-streaming-services-like-apple-music.html
Apple Music Makes Debut With D.J. Carrying the Flag,2015-07-01T00:00,"If Apple Music is successful, it could deliver billions of dollars in revenue to the music industry and establish streaming music as a stable business....",https://www.nytimes.com/2015/07/01/business/media/apple-music-makes-its-debut-with-a-mix-of-tracks.html
"With CarPlay, Apple Looks to Upend Tradition",2015-07-10T00:00,Apple’s proposal that automakers write apps for technology company software raises concerns about security and safety....,https://www.nytimes.com/2015/07/10/business/with-carplay-apple-looks-to-upend-tradition.html
"Greece’s Debt Payments, Apple Earnings and Credit Suisse Results",2015-07-20T00:00,"Greece is expected to pay 4.25 billion euros due on bonds; later this week, earnings reports will be announced by Apple, Morgan Stanley, Credit Suisse and General Motors....",https://www.nytimes.com/2015/07/20/business/greeces-debt-payments-apple-earnings-and-credit-suisse-results.html
Disappointment in Tech Stocks Sends the Market Down Again,2015-07-23T00:00,"Weak showings from Apple, Microsoft and other companies pulled stocks lower in afternoon trading, pointing the market toward another loss....",https://www.nytimes.com/2015/07/23/business/daily-stock-market-activity.html
"Apple Music Attracts 11 Million Users in Trial Period, Executive Says",2015-08-07T00:00,"The executive, Eddy Cue, said he was “thrilled” with the early results for the streaming service, which was introduced on June 30....",https://www.nytimes.com/2015/08/07/business/media/apple-music-attracts-11-million-users-in-trial-period-executive-says.html
New Dr. Dre Album Serves as a Test for Apple Music,2015-08-17T00:00,"&#8220;Compton: A Soundtrack&#8221; had 25 million streams worldwide in its first week on Apple&#8217;s new service, but is expected to open in second place in the United States....",https://www.nytimes.com/2015/08/17/business/media/new-dr-dre-album-serves-as-a-test-for-apple-music.html
A Fake Goldman Sachs Underlines a Real Chinese Strength,2015-08-28T00:00,"The investment bank joins a long list of counterfeits that includes Apple stores and British villages. They’re easy to mock, but they show an ingenuity and pluck that could be powerful....",https://www.nytimes.com/2015/08/28/business/dealbook/a-fake-goldman-sachs-underlines-a-real-chinese-strength.html
"Ian Rogers, Apple Music Executive, Is Leaving Company",2015-08-29T00:00,Mr. Rogers’s departure comes as a surprise; the music streaming service he led began only two months ago....,https://www.nytimes.com/2015/08/29/business/media/ian-rogers-apple-music-executive-is-leaving-company.html
Former Apple Music Executive Ian Rogers Moves to LVMH,2015-09-02T00:00,"Mr. Rogers, whose departure last week was a surprise to many, will be chief digital officer at the luxury brands company....",https://www.nytimes.com/2015/09/02/business/media/former-apple-music-executive-ian-rogers-moves-to-lvmh.html
"Workers Awarded $5,800 Each In Settlement With Tech Giants ",2015-09-04T00:00,"A federal judge approved a $415 million settlement that ended a lengthy legal dispute stemming from claims that Apple, Google and several other Silicon Valley companies had illegally conspired to prevent their workers from getting better job offer...",https://www.nytimes.com/2015/09/04/business/workers-awarded-dollar5800-each-in-settlement-with-tech-giants.html
"Apple Unveils New Products, and Stephen Colbert Returns to Late Night",2015-09-07T00:00,"This week, China will report on its economy, Puerto Rico may strike a deal to restructure its debt, and Stephen Colbert will start on CBS’s “The Late Show.”...",https://www.nytimes.com/2015/09/07/business/international/apple-unveils-new-products-and-stephen-colbert-returns-to-late-night.html
TV Bundles Challenge Apple to Make a Deal,2015-09-14T00:00,"For all the changes to Apple TV, one component still missing was a hoped-for bundle of television programs. So what happened?...",https://www.nytimes.com/2015/09/14/business/media/tv-bundles-challenge-apple-to-make-a-deal.html
Apple Confirms Discovery of Malicious Code in Some App Store Products ,2015-09-21T00:00,"Security researchers said hackers took advantage of the fact that many Chinese developers use copies of code that are held on Chinese servers, resulting in a malicious version of Xcode....",https://www.nytimes.com/2015/09/21/business/apple-confirms-discovery-of-malicious-code-in-some-app-store-products.html
"Apple Presses Ahead With Efforts to Create Car, Though Big Issues Remain",2015-09-22T00:00,"Apple is still working out whether it will make a self-driving car, an electric car 0r a combination of the two, a person with knowledge of the product said....",https://www.nytimes.com/2015/09/22/business/apple-presses-ahead-with-efforts-to-create-car-though-big-issues-remain.html
"Deezer, French Music Streaming Service, Plans I.P.O.",2015-09-23T00:00,"The announcement comes as competition has heated up in recent months with the likes of Apple, Spotify and Deezer vying for global customers....",https://www.nytimes.com/2015/09/23/business/dealbook/deezer-french-music-streaming-service-plans-ipo.html
Hip-Hop and R&amp;B Fans Embrace Streaming Music Services,2015-09-29T00:00,"Throughout 2015, on outlets like Spotify and Apple Music, hip-hop and R&B releases have consistently posted far higher numbers than those in other genres....",https://www.nytimes.com/2015/09/29/business/media/hip-hop-and-rb-fans-embrace-streaming-music-services.html
Amazon to Stop Selling Apple TV and Chromecast,2015-10-02T00:00,"The unusual move for Amazon is not about retail sales, but rather about shoring up its Fire TV streaming devices, which are crucial to its vision for the future....",https://www.nytimes.com/2015/10/02/business/amazon-to-stop-selling-apple-tv-and-chromecast.html
Tech Giants Top Best Global Brands List,2015-10-05T00:00,"Apple and Google, along with other technology companies, made it into the top 10 of Interbrand’s annual report....",https://www.nytimes.com/2015/10/05/business/media/tech-giants-top-best-global-brands-list.html
Microsemi Offers to Buy PMC-Sierra in $2.4 Billion Deal,2015-10-20T00:00,"The offer came as Microsemi sought to derail a competing proposal from Skyworks Solutions, a rival chip maker and supplier to Apple....",https://www.nytimes.com/2015/10/20/business/dealbook/microsemi-offers-to-buy-pmc-sierra-in-2-4-billion-deal.html
Apple Music Has 6.5 Million Paying Subscribers,2015-10-21T00:00,"Timothy D. Cook, the company’s chief executive, said the new streaming service had 15 million total users, with 6.5 million paying customers....",https://www.nytimes.com/2015/10/21/business/media/apple-music-has-6-5-million-paying-subscribers.html
Pandora Shares Plummet as Competition Grows,2015-10-24T00:00,"Shares in Pandora, the Internet radio service, fell by 35 percent, a plunge that was to some degree a judgment on the company&#8217;s outlook in an increasingly crowded field that now includes Apple Music....",https://www.nytimes.com/2015/10/24/business/media/pandora-shares-plummet-as-competition-grows.html
"Apple Earnings, United States Economic Data and Oil Results",2015-10-26T00:00,"This week, data on durable goods orders, consumer confidence and economic growth will be released. In addition, several companies including Apple and Exxon Mobil will report earnings....",https://www.nytimes.com/2015/10/26/business/apple-earnings-united-states-economic-data-and-oil-results.html
Volkswagen Hires Expert in Self-Driving Cars From Apple,2015-11-11T00:00,The move indicates that the German carmaker will continue to invest in advanced technologies despite the burdens of its emissions cheating crisis....,https://www.nytimes.com/2015/11/11/business/international/vw-diesel-scandal-investigation-apple-executive.html
"Shares Halt 4-Day Slide, With Health Companies and Retailers Gaining",2015-11-11T00:00,"Shares of Apple lost about 3 percent after a report said the company was ordering fewer components, suggesting weak demand for the new iPhone 6s....",https://www.nytimes.com/2015/11/11/business/daily-stock-market-activity.html
Amazon’s Streaming Music Aims for More Casual Listeners,2015-11-11T00:00,"Amazon Prime Music, available free to Prime subscribers, has a far smaller catalog than Spotify and Apple Music, but it may appeal to families and listeners who don’t require all the latest hits....",https://www.nytimes.com/2015/11/11/business/media/amazons-streaming-music-aims-for-more-casual-listeners.html
Apple Apologizes to Black Students Ejected From Store in Australia,2015-11-13T00:00,Video of the episode showed an employee saying there were fears they might “steal something.”...,https://www.nytimes.com/2015/11/13/business/international/an-australian-apple-store-apologizes-to-black-students-it-ejected.html
Pandora Plans to Acquire the Assets of Rdio,2015-11-17T00:00,"An acquisition would move Pandora, the Internet radio company, into the field of on-demand music, where it would compete with Spotify and Apple Music....",https://www.nytimes.com/2015/11/17/business/media/pandora-plans-to-acquire-the-assets-of-rdio.html
Apple Gains Exclusive Streaming Deal With Taylor Swift,2015-12-14T00:00,"The new streaming service Apple Music will show a film of Ms. Swift’s concert in Australia, part of her world tour promoting her latest album....",https://www.nytimes.com/2015/12/14/business/media/apple-gains-exclusive-streaming-deal-with-taylor-swift.html
Hundreds of Companies Paid Little or No Tax in Australia,2015-12-18T00:00,"Australian tax authorities released data showing that many multinationals, including Google and Apple, paid a fraction of the taxes on their earnings....",https://www.nytimes.com/2015/12/18/business/international/hundreds-of-companies-paid-little-or-no-tax-in-australia.html
Apple Makes Shifts in Senior Management,2015-12-18T00:00,"One executive, Jeff Williams, was promoted to the job of chief operating officer, a position that had gone unfilled since 2011....",https://www.nytimes.com/2015/12/18/business/apple-makes-shifts-in-senior-management.html
Fitbit Shares Tumble 18% as Apple Watch Gains Market Share,2016-01-06T00:00,"The sudden stock drop was attributed to both Apple’s increasing market share in wearable technology as well as disappointment in a new product offering, the Fitbit Blaze....",https://www.nytimes.com/2016/01/06/business/fitbit-shares-tumble-18-as-apple-watch-gains-market-share.html
"After Mass Shootings, Some on Wall St. See Gold in Gun Makers",2016-01-07T00:00,"The stock prices of Smith & Wesson and Sturm, Ruger have each risen more than shares of Apple since 2009, driven by surging sales linked to fears of regulation....",https://www.nytimes.com/2016/01/07/business/after-mass-shootings-some-on-wall-st-cash-in-on-gun-shares.html
Alphabet Close to Overtaking Apple as Most Valuable Company,2016-01-23T00:00,Investors value the search firm’s earnings from fast-growing digital advertising twice as highly as Apple’s from a saturating smartphone market. They may be overlooking serious risks....,https://www.nytimes.com/2016/01/23/business/dealbook/alphabet-close-to-overtaking-apple-as-most-valuable-company.html
"Tech Giants’ Earnings, the Fed Meets and a Deadline on a Data-Sharing Deal",2016-01-25T00:00,"Apple, Microsoft and Amazon will announce their quarterly reports, the Fed will gather for the first time this year, and American and European negotiators have until Sunday to reach an agreement....",https://www.nytimes.com/2016/01/25/business/tech-giants-earnings-the-fed-meets-and-a-deadline-on-a-data-sharing-deal.html
