headline,date,snippet,url
Agent Who Supervised Investigation of JPMorgan Cyberattack Takes a New Job,2015-04-28T00:00,"Austin P. Berglas is leaving the F.B.I. to join K2 Intelligence, a corporate investigations company....",https://www.nytimes.com/2015/04/28/business/dealbook/agent-who-supervised-investigation-of-jpmorgan-cyberattack-takes-a-new-job.html
Standard Chartered Profit Declined 22 Percent in First Quarter,2015-04-29T00:00,"The drop comes as the bank prepares this year to replace its chief executive with William T. Winters, the former head of JPMorgan Chase’s investment bank....",https://www.nytimes.com/2015/04/29/business/dealbook/standard-chartered-q3-profit.html
Bank of America and JPMorgan Chase Agree to Erase Debts From Credit Reports After Bankruptcies,2015-05-08T00:00,The two banks have agreed to update borrowers’ reports within the next three months to reflect that the debts were canceled....,https://www.nytimes.com/2015/05/08/business/dealbook/bank-of-america-and-jpmorgan-chase-agree-to-erase-debts-from-credit-reports-after-bankruptcies.html
JPMorgan Hires Banker for Private Financing,2015-05-12T00:00,"Keith Canton, formerly of Lehman Brothers and Barclays, will become head of private capital markets at the bank....",https://www.nytimes.com/2015/05/12/business/dealbook/jpmorgan-hires-banker-for-private-financing.html
Pay at JPMorgan Wins Slim Support of Shareholders,2015-05-20T00:00,Only 61 percent of votes cast at a shareholders meeting were in favor of the compensation planned for its top officials....,https://www.nytimes.com/2015/05/20/business/dealbook/pay-at-jpmorgan-wins-slim-support-of-shareholders.html
JPMorgan Shakes Up a Banking Team,2015-06-12T00:00,"The head of the bank’s technology, media and telecommunications team, Kurt Simon, will become global chairman of mergers and acquisitions....",https://www.nytimes.com/2015/06/12/business/dealbook/jpmorgan-shakes-up-a-banking-team.html
Banks That Failed to Fix Mortgage Services Face Restrictions,2015-06-18T00:00,"JPMorgan Chase, Wells Fargo and four other large banks have failed to make long-promised improvements to their mortgage operations, a federal regulator said on Wednesday....",https://www.nytimes.com/2015/06/18/business/dealbook/banks-that-failed-to-fix-mortgage-services-face-restrictions.html
"Jimmy Lee, Investment Banking Force, Dies at 62",2015-06-18T00:00,Mr. Lee was a vice chairman at JPMorgan Chase and was widely credited with developing the leveraged loan market in the United States....,https://www.nytimes.com/2015/06/18/business/dealbook/jimmy-lee-investment-banking-force-dies.html
Regulator Restricts Mortgage Operations of Six Big Banks,2015-06-18T00:00,"JPMorgan Chase, Wells Fargo and four other banks will face new limitations on their ability to acquire mortgage servicing rights from other banks....",https://www.nytimes.com/2015/06/18/business/dealbook/regulator-restricts-mortgage-operations-of-six-big-banks.html
Standard Chartered Names New Senior Independent Director,2015-06-18T00:00,"Naguib Kheraj, a former executive at JPMorgan Chase and Barclays, will replace Ruth Markland in the post effective immediately, the bank said....",https://www.nytimes.com/2015/06/18/business/dealbook/naguib-kheraj-standard-chartered-shakeup.html
Jimmy Lee of JPMorgan Chase Remembered for Shaping an Industry,2015-06-23T00:00,"Mr. Lee, who died on Wednesday, was responsible for securing some of the bank’s most prominent deals....",https://www.nytimes.com/2015/06/23/business/dealbook/jimmy-lee-of-jpmorgan-chase-remembered-for-shaping-an-industry.html
"Stephen Cutler, JPMorgan’s General Counsel, to Become Vice Chairman",2015-07-07T00:00,Mr. Cutler will be succeeded as general counsel by Stacey Friedman next year....,https://www.nytimes.com/2015/07/07/business/dealbook/stephen-cutler-jpmorgans-general-counsel-to-become-vice-chairman.html
JPMorgan to Pay $136 Million to Settle Debt Collection Case,2015-07-09T00:00,U.S. officials said the bank illegally signed documents without verifying data and provided inaccurate information to third-party debt collectors....,https://www.nytimes.com/2015/07/09/business/jpmorgan-to-pay-dollar136-million-to-settle-debt-collection-case.html
"An Uber I.P.O. Looms, and Suddenly Bankers Are Using Uber. Coincidence?",2015-07-10T00:00,"JPMorgan Chase became the latest bank to publicize its use of the Uber ride-hailing service, as Wall Street jockeys for favor ahead of an initial public offering....",https://www.nytimes.com/2015/07/10/business/an-uber-ipo-looms-and-suddenly-bankers-are-using-uber-coincidence.html
Market Adds to Winning Streak as Investors Shrug Off Weak Data,2015-07-15T00:00,"Retail sales fell in June, the government said. But JPMorgan and Johnson & Johnson reported results that beat estimates....",https://www.nytimes.com/2015/07/15/business/daily-stock-market-activity.html
JPMorgan’s Profit Rises 5% as Its Expenses Fall,2015-07-15T00:00,"The banking giant bolstered profits despite revenue declines in several divisions, including mortgage banking and fixed-income trading....",https://www.nytimes.com/2015/07/15/business/dealbook/jpmorgans-profit-rises-5-as-its-expenses-fall.html
Santander Consumer USA Names Blythe Masters Chairwoman,2015-07-16T00:00,"The subprime auto lender, facing pressure from regulators, has selected a longtime JPMorgan executive who faced her own regulatory scrutiny....",https://www.nytimes.com/2015/07/16/business/dealbook/santander-consumer-usa-names-blythe-masters-chairwoman.html
Convictions Prove Elusive in ‘London Whale’ Trading Case,2015-07-17T00:00,"An investigation into a trader whose risky bets cost JPMorgan Chase $6.2 billion has ended, but who, if anyone, will be held accountable remains an open question....",https://www.nytimes.com/2015/07/17/business/figures-in-london-whale-trading-case-escape-the-authorities-nets.html
Bigger Might Have Been Better for Goldman,2015-07-17T00:00,"Comparisons with mega-banks like Citigroup, Bank of America and JPMorgan Chase suggest Goldman’s focus isn’t always an advantage....",https://www.nytimes.com/2015/07/17/business/dealbook/bigger-might-have-been-better-for-goldman.html
4 Arrested in Schemes Said to Be Tied to JPMorgan Chase Breach,2015-07-22T00:00,Four men in Florida and Israel were arrested in connection with investment schemes that were said to be related to a cyberattack at JPMorgan Chase....,https://www.nytimes.com/2015/07/22/business/dealbook/4-arrested-in-schemes-said-to-be-tied-to-jpmorgan-chase-breach.html
"5 Men, 2 Fraud Schemes and a Possible Link to JPMorgan Chase Hacking",2015-07-24T00:00,Two men in Florida accused in an illegal Bitcoin operation and three in Israel charged in a stock scheme are being investigated in the breach at JPMorgan Chase last summer....,https://www.nytimes.com/2015/07/24/business/dealbook/5-men-2-fraud-schemes-and-a-possible-link-to-jpmorgan-chase-hacking.html
U.S. Extends Investigation of JPMorgan Chase Hacking,2015-07-29T00:00,Federal authorities say they believe that some of the people suspected in last summer&#8217;s big online attack against JPMorgan Chase also turned to friends and acquaintances to further their ends....,https://www.nytimes.com/2015/07/29/business/us-extends-bank-breach-investigation.html
Standard Chartered Profit Fell 37% in First Half,2015-08-06T00:00,"The lower numbers came after William T. Winters, the former head of JPMorgan Chase’s investment bank, was brought in as chief executive....",https://www.nytimes.com/2015/08/06/business/dealbook/standard-chartered-profit-fell-37-in-first-half.html
Man Charged in Bitcoin Scheme Appears in New York Court,2015-08-11T00:00,"Anthony Murgio, who is thought to have information about a cyberattack on JPMorgan Chase, appeared in court on Monday....",https://www.nytimes.com/2015/08/11/business/man-charged-in-bitcoin-scheme-appears-in-new-york-court.html
First Data Names 15 Banks Chosen to Lead Public Offering,2015-08-26T00:00,"Notably absent on the list of underwriters for what would be one of the biggest market debuts of the year is JPMorgan Chase, which recently settled a hiring dispute with First Data....",https://www.nytimes.com/2015/08/26/business/dealbook/first-data-names-15-banks-chosen-to-lead-public-offering.html
JPMorgan Hires Tech Banker Greg Mendelson From Bank of America Merrill Lynch,2015-09-09T00:00,"At JPMorgan, Greg Mendelson will focus on advising both tech services companies and private equity firms....",https://www.nytimes.com/2015/09/09/business/dealbook/jpmorgan-hires-tech-banker-greg-mendelson-from-bank-of-america-merrill-lynch.html
"Henry Gosebruch, Rising Star at JPMorgan, Is Departing for AbbVie",2015-09-17T00:00,"Mr. Gosebruch, 42, who was promoted in March to co-head of North American mergers, has been one of the bank’s top deal makers for the pharmaceutical industry....",https://www.nytimes.com/2015/09/17/business/dealbook/henry-gosebruch-rising-star-at-jpmorgan-is-departing-for-abbvie.html
"Barclays Said to Weigh James Staley, Ex-JPMorgan Banker, as Chief",2015-10-13T00:00,"Mr. Staley, now with the hedge fund Blue Mountain Capital, might be a provocative choice, not least because he’s American....",https://www.nytimes.com/2015/10/13/business/dealbook/barclays-said-to-weigh-james-staley-ex-jpmorgan-banker-as-chief.html
JPMorgan Chase Reports Decline in Revenue but a Surge in New Mortgages,2015-10-14T00:00,"A gain in the bank’s earnings was driven largely by certain tax benefits, lower expenses and a decline in the amount put aside to cover credit losses....",https://www.nytimes.com/2015/10/14/business/dealbook/jpmorgan-chase-3q-earnings.html
Dimon Diaspora Faces Biggest Challenge Yet,2015-10-14T00:00,"Jes Staley looks set to become the latest alumnus of JPMorgan to become a chief executive elsewhere. At Barclays, his mega-bank skills will be put to the test....",https://www.nytimes.com/2015/10/14/business/dealbook/dimon-diaspora-faces-biggest-challenge-yet.html
Market Drops on Weak Results From Walmart and Big Banks,2015-10-15T00:00,"Walmart said sales would be flat this year, and its shares sank 9 percent. JPMorgan Chase led a slide in financial stocks....",https://www.nytimes.com/2015/10/15/business/daily-stock-market-activity.html
JPMorgan Is Said to Be Near Deal to Spin Off Private Equity Unit,2015-10-21T00:00,"A deal would push Highbridge Capital Management’s $22 billion private equity portfolio outside JPMorgan Chase, though the bank would still keep a minority stake....",https://www.nytimes.com/2015/10/21/business/dealbook/jpmorgan-is-said-to-be-near-deal-to-spin-off-private-equity-unit.html
JPMorgan to Offer a Taste of I.P.O.s to the Masses,2015-10-22T00:00,"Through the online firm Motif Investing, the bank will offer a sliver of access on some of the deals in which it is lead underwriter....",https://www.nytimes.com/2015/10/22/business/dealbook/jpmorgan-to-offer-a-taste-of-ipos-to-the-masses.html
JPMorgan Says It Will Publicly Disclose Pay Clawbacks,2015-10-27T00:00,"After resisting calls for more information, the bank says it will make a public disclosure any time it claws back money from any member of the company’s operating committee....",https://www.nytimes.com/2015/10/27/business/dealbook/jpmorgan-says-it-will-publicly-disclose-pay-clawbacks.html
"James Staley, Ex-JPMorgan Banker, Named C.E.O. of Barclays",2015-10-29T00:00,"He will replace Antony Jenkins, who was ousted this summer after directors lost confidence in his ability to improve returns at the British bank....",https://www.nytimes.com/2015/10/29/business/dealbook/james-staley-barclays-chief-jpmorgan.html
New Barclays C.E.O. James Staley Buys $10 Million of Bank’s Shares,2015-11-06T00:00,"Mr. Staley, a former top executive at JPMorgan Chase, was named to lead the British lender last month and will assume the role on Dec. 1....",https://www.nytimes.com/2015/11/06/business/dealbook/jes-staley-barclays-shares.html
Prosecutors Announce More Charges in Hacking of JPMorgan Chase,2015-11-11T00:00,"A superseding indictment says three men hacked into banks, brokers and financial information publishing companies....",https://www.nytimes.com/2015/11/11/business/dealbook/prosecutors-announce-more-charges-in-jpmorgan-cyberattack.html
Stock Market Begins the Month With Solid Gains,2015-12-02T00:00,"As investors looked ahead to a busy week of economic reports and central bank meetings, Boeing and JPMorgan Chase had some of the biggest gains....",https://www.nytimes.com/2015/12/02/business/daily-stock-market-activity.html
JPMorgan Wrote Complaints After Firing a Whistle-Blower,2015-12-04T00:00,"Clients of the broker, Johnny Burris, say a JPMorgan Chase employee wrote the complaints attributed to them and which were filed with the Financial Industry Regulatory Authority....",https://www.nytimes.com/2015/12/04/business/dealbook/bank-wrote-grievances-after-firing-a-broker.html
He Was a JPMorgan Chase Whistle-Blower. Then Came the Blowback.,2015-12-11T00:00,"Johnny Burris filed complaints with his bosses, and when the bank fired him, he got no chance to defend himself, he says, and then black marks appeared on his record....",https://www.nytimes.com/2015/12/11/business/he-blew-the-whistle-at-jpmorgan-chase-then-came-the-blowback.html
Stocks Edge Higher After Fed Announcement,2015-12-17T00:00,Shares of banks like JPMorgan Chase and Bank of America were higher as investors awaited word from the Federal Reserve about interest rates....,https://www.nytimes.com/2015/12/17/business/daily-stock-market-activity.html
JPMorgan to Pay $307 Million for Steering Clients to Own Funds,2015-12-19T00:00,The S.E.C. said JPMorgan did not divulge conflicts of interest in steering clients to products in its asset management unit....,https://www.nytimes.com/2015/12/19/business/dealbook/jpmorgan-to-pay-307-million-for-steering-clients-to-own-funds.html
"Banks Reject New York City IDs, Leaving ‘Unbanked’ on Sidelines",2015-12-24T00:00,"Some top banks — including JPMorgan Chase, Bank of America and Citigroup — will not accept the cards as a primary ID, even though federal regulators have approved their use....",https://www.nytimes.com/2015/12/24/business/dealbook/banks-reject-new-york-city-ids-leaving-unbanked-on-sidelines.html
Start-Up With Bitcoin in Its DNA Stumbles on Fund-Raising Trail,2015-12-29T00:00,Blythe Masters&#8217;s new venture Digital Asset Holdings has a multimillion-dollar commitment from JPMorgan Chase but is struggling to find other investors....,https://www.nytimes.com/2015/12/29/business/dealbook/cash-call-for-a-new-technology.html
Jamie Dimon of JPMorgan Still Strong After 10 Years as Chief,2015-12-31T00:00,Mr. Dimon put the bank in a good position to avoid the worst of the financial crisis and to weather its aftermath....,https://www.nytimes.com/2015/12/31/business/dealbook/jamie-dimon-of-jpmorgan-still-strong-after-10-years-as-chief.html
JPMorgan Pays $48 Million More to Settle Mortgage Servicing Issues,2016-01-06T00:00,"The bank already paid $2 billion in a 2013 settlement with the Office of the Comptroller of the Currency, but did not meet all the obligations of that earlier settlement....",https://www.nytimes.com/2016/01/06/business/dealbook/jpmorgan-pays-48-million-more-to-settle-mortgage-servicing-issues.html
A Bright Idea Among Wall Street’s European Pay Disclosures,2016-01-07T00:00,JPMorgan Chase’s policy of canceling bonuses if a group’s long-term returns aren’t met could make pay more defensible....,https://www.nytimes.com/2016/01/07/business/dealbook/a-bright-idea-among-wall-streets-european-pay-disclosures.html
JPMorgan Results Offer Strong Case for Financial Technology,2016-01-15T00:00,The bank is lending more and reducing drags on capital. Yet its fourth-quarter return on equity was only 9 percent. New technology could bolster revenue and savings....,https://www.nytimes.com/2016/01/15/business/dealbook/jpmorgan-results-offer-strong-case-for-financial-technology.html
"Market Rebounds, Led Higher by Energy Shares",2016-01-15T00:00,JPMorgan Chase rose 2.9 percent after the bank reported earnings that were better than analysts expected....,https://www.nytimes.com/2016/01/15/business/daily-stock-market-activity.html
JPMorgan Chase’s Cost-Cutting Helps Lift Profit 10%,2016-01-15T00:00,Much of the improvement in profit came from continuing cuts to the bank’s expenses and work force....,https://www.nytimes.com/2016/01/15/business/dealbook/jpmorgans-fourth-quarter-profit-rises-10.html
Practice Fusion Said to Hire JPMorgan Chase to Explore I.P.O.,2016-01-20T00:00,"The electronic health records startup asked JPMorgan Chase last year to explore an I.P.O. in 2017, according to people with knowledge of the matter....",https://www.nytimes.com/2016/01/20/business/dealbook/practice-fusion-said-to-hire-jpmorgan-chase-to-explore-ipo.html
"Jamie Dimon’s Compensation at JPMorgan Chase Rises 35%, to $27 Million",2016-01-21T23:05,The bank cut the chief executive’s cash bonus and paid its top executives largely in stock awards tied to the company’s performance....,https://www.nytimes.com/2016/01/22/business/dealbook/jamie-dimons-compensation-rises-35-to-27-million.html
Funds Roll In for Start-Up Harnessing Bitcoin Tech,2016-01-22T00:00,A high-profile former JPMorgan Chase executive has raised $52 million from several big banks for a start-up built on the technology underlying the Bitcoin virtual currency....,https://www.nytimes.com/2016/01/22/business/funds-roll-in-for-start-up-harnessing-bitcoin-tech.html
Barclays Hires JPMorgan Chase Veteran as Chief Risk Officer,2016-01-30T00:00,"C.S. Venkatakrishnan, the head of operational risk at JPMorgan, would join the British bank as its chief risk officer in May....",https://www.nytimes.com/2016/01/30/business/dealbook/barclays-hires-jpmorgan-chase-veteran-as-chief-risk-officer.html
JPMorgan Backs Geithner’s Investments With Warburg Pincus,2016-02-09T00:00,"Timothy Geithner, the president of Warburg Pincus and former Treasury secretary, arranged a line of credit with JPMorgan Chase to invest in the firm’s funds....",https://www.nytimes.com/2016/02/09/business/dealbook/jpmorgan-backs-geithners-investments-with-warburg-pincus.html
Barclays Hires JPMorgan Chase Veteran as Chief Operating Officer,2016-02-10T00:00,"Paul H. Compton, who most recently served as JPMorgan’s chief administrative officer, will join Barclays in May....",https://www.nytimes.com/2016/02/10/business/dealbook/barclays-hires-jpmorgan-chase-veteran-as-chief-operating-officer.html
‘London Whale’ Case Leads to Fine for Former JPMorgan Executive,2016-02-10T00:00,A British regulator said Achilles Macris sugarcoated the extent of the problems in a derivatives portfolio in 2012....,https://www.nytimes.com/2016/02/10/business/dealbook/ex-jpmorgan-executive-fined-1-1-million-in-london-whale-case.html
"Jamie Dimon Is Said to Buy 500,000 JPMorgan Chase Shares",2016-02-12T00:00,Bank executives often step in and buy shares in their own companies as a show of confidence....,https://www.nytimes.com/2016/02/12/business/dealbook/jamie-dimon-is-said-to-buy-500000-jpmorgan-chase-shares.html
JPMorgan Tries to Calm Investors on Its Outlook and Oil Defenses,2016-02-24T00:00,The bank forecast another record profit this year and good tidings for the United States economy. But its stock still dropped 4 percent....,https://www.nytimes.com/2016/02/24/business/dealbook/jpmorgan-tries-to-calm-investors-on-its-outlook-and-oil-defenses.html
Proposal at JPMorgan and Citigroup Raises Prospect of Split-Up,2016-03-17T00:00,A recommendation from an advocate of stronger rules on Wall Street asks investors to vote on whether to study the benefits of breaking the banks up....,https://www.nytimes.com/2016/03/17/business/dealbook/jpmorgan-and-citigroup-investors-are-asked-to-vote-on-breaking-up-the-banks.html
Jamie Dimon Slams the Big Bank Breaker-Uppers,2016-04-08T00:00,The annual letter from the JPMorgan Chase chief addresses subjects like patriotism and the growth of financial technology....,https://www.nytimes.com/2016/04/08/business/dealbook/jamie-dimon-slams-the-big-bank-breaker-uppers.html
"Solid Gains for the Market, Led by Bank Stocks",2016-04-14T00:00,Shares of JPMorgan rose after the bank’s quarterly results were better than expected. Oil slid back after rallying early in the day....,https://www.nytimes.com/2016/04/14/business/daily-stock-market-activity.html
JPMorgan Chase Reports Lower Quarterly Profit,2016-04-14T00:00,"The bank said that both revenue and profit slid in the first quarter, from a year earlier, largely as a result of bad market conditions....",https://www.nytimes.com/2016/04/14/business/dealbook/jpmorgan-chase-reports-lower-quarterly-profit.html
Wall Street Up Sharply on Tech and Bank Gains,2016-05-25T00:00,"As the yield on bonds rose, stocks increased for banks like JPMorgan Chase and Bank of America....",https://www.nytimes.com/2016/05/25/business/daily-stock-market-activity.html
Saudi Stake in Uber Lifts Advisory Companies to Prime Positions,2016-06-02T00:00,"The $3.5 billion investment in Uber could put JPMorgan Chase and the law firm Skadden, Arps, Slate, Meagher &amp; Flom in line for more big Saudi deals....",https://www.nytimes.com/2016/06/02/business/dealbook/saudi-stake-in-uber-lifts-advisory-companies-to-prime-positions.html
JPMorgan Chase Embraces Business Casual,2016-06-04T00:00,"The bank told its workers on Friday that it was relaxing its dress code, but there are still rules. Denim is considered inappropriate, along with athletic clothing, shorts and hats....",https://www.nytimes.com/2016/06/04/business/dealbook/jpmorgan-chase-embraces-business-casual.html
JPMorgan Chase Has Strong Quarter as Earnings Top Estimates,2016-07-15T00:00,The bank said that it was seeing broad demand for loans from consumers and businesses in the United States....,https://www.nytimes.com/2016/07/15/business/dealbook/jpmorgan-chase-has-strong-quarter-as-earnings-top-estimates.html
LionTree Hires JPMorgan Banker to Lead European Division,2016-07-28T00:00,"LionTree Advisors, which recently helped Verizon acquire Yahoo for $4.8 billion, has hired Jake Donovan as the president of its European operation....",https://www.nytimes.com/2016/07/28/business/dealbook/liontree-hires-jpmorgan-banker-to-lead-european-division.html
Barclays Hires JPMorgan Executive to Head Investment Bank,2016-09-06T04:00,Tim Throsby will join Barclays in January as president of its corporate and international business and as chief executive of its corporate and investment bank....,https://www.nytimes.com/2016/09/06/business/dealbook/barclays-jpmorgan-staley-throsby.html
HSBC Adds Former C.E.O. of Singapore’s DBS Bank to Board,2016-09-13T04:00,"Jackson Tai, who was also a longtime JPMorgan Chase banker, is the fourth new director to join the bank’s board this year....",https://www.nytimes.com/2016/09/13/business/dealbook/hsbc-adds-former-ceo-of-singapores-dbs-bank-to-board.html
"JPMorgan Picks Todd Combs, a Warren Buffett Protégé, to Join Board",2016-09-21T04:00,"Mr. Combs, who becomes the 12th director on the board, has been an investment officer at Berkshire Hathaway since 2010....",https://www.nytimes.com/2016/09/21/business/dealbook/jpmorgan-picks-todd-combs-a-warren-buffett-protege-to-join-board.html
JPMorgan May Face New Scrutiny in China Hiring Case,2016-09-23T04:00,"The bank’s top regulators are seeking to impose their own penalties in the China hiring case, according to people briefed on the investigations....",https://www.nytimes.com/2016/09/23/business/dealbook/jp-morgan-may-face-new-scrutiny-in-china-hiring-case.html
JPMorgan Chase to Pay $264 Million to Settle Foreign Bribery Case,2016-11-17T15:57,"The case centers on JPMorgan’s hiring practices in China, where it is accused of hiring the children of Chinese leaders to win business there....",https://www.nytimes.com/2016/11/18/business/dealbook/jpmorgan-chase-to-pay-264-million-to-settle-foreign-bribery-charges.html
