headline,date,snippet,url
Walmart Memo Orders Stores to Improve Grocery Performance,2014-11-12T00:00,"The company issued an “urgent agenda” memo to managers, pushing them to improve performance on fresh items, reflecting customer complaints about food quality....",https://www.nytimes.com/2014/11/12/business/walmart-memo-orders-stores-to-improve-grocery-performance.html
"After a Bump in Sales, Walmart Braces for a Competitive Holiday Season ",2014-11-14T00:00,"The giant retailer&#8217;s profits also rose, but it warned of &#8220;headwinds&#8221; that could affect its revenue through the end of the year as it worked to combat online rivals....",https://www.nytimes.com/2014/11/14/business/walmart-stores-third-quarter-earnings-report.html
"On Black Friday, Walmart Is Pressed for Wage Increases",2014-11-29T00:00,Thousands descended on Walmarts across the country on one of the busiest shopping days of the year to protest what they said were the company’s low wages....,https://www.nytimes.com/2014/11/29/business/on-black-friday-protesters-demand-wage-increases-and-schedule-changes-from-walmart.html
"Walmart Illegally Punished Workers, Judge Rules",2014-12-11T00:00,A judge said that Walmart managers in California unlawfully threatened to close a store if many of its employees joined a group demanding higher wages....,https://www.nytimes.com/2014/12/11/business/walmart-illegally-punished-workers-judge-rules.html
"Walmart de México’s Chairman, Enrique Ostalé, to Double as Chief Executive",2014-12-20T00:00,"Enrique Ostalé will succeed Scot Rank, who is stepping down after five years as chief executive....",https://www.nytimes.com/2014/12/20/business/walmart-de-mexicos-chairman-to-double-as-chief-executive.html
Walmart to Offer Cash Pickup for Tax Refunds  ,2015-01-21T00:00,The service could help people without bank accounts receive their refunds more quickly and avoid high check-cashing fees....,https://www.nytimes.com/2015/01/21/business/wal-mart-to-offer-cash-pickup-for-tax-refunds.html
"Eurozone Meeting on Greece, and Walmart Earnings",2015-02-16T00:00,"Eurozone finance ministers will meet Monday on Greece&#8217;s bailout; the Federal Reserve will release minutes from its last meeting, on Wednesday; and Walmart will report earnings on Thursday....",https://www.nytimes.com/2015/02/16/business/eurozone-meeting-on-greece-and-walmart-earnings.html
Walmart Raising Wage to at Least $9,2015-02-20T00:00,"Facing a tighter job market, employee turnover and scrutiny of its labor practices, the retailer plans to increase pay for a half-million workers....",https://www.nytimes.com/2015/02/20/business/walmart-raising-wage-to-at-least-9-dollars.html
Target Offers Free Delivery on Online Orders Over $25,2015-02-24T00:00,"Target has reduced by half its minimum online purchase to qualify for free shipping on most orders, to $25, taking aim at competitors Walmart and Amazon, both of which have higher minimums....",https://www.nytimes.com/2015/02/24/business/target-offers-free-delivery-on-online-orders-over-25.html
Next Goal for Walmart Workers: More Hours,2015-02-26T00:00,"Even with the wage increases the chain recently announced, workers often do not get enough hours to make ends meet, leaving them in a precarious financial state....",https://www.nytimes.com/2015/02/26/business/next-goal-for-walmart-workers-more-hours.html
Target Gets a Lift in Earnings Despite Canadian Failure,2015-02-26T00:00,"The upbeat news came as another discount retailer, TJX, announced it was increasing minimum hourly wages to $9, following a move by Walmart....",https://www.nytimes.com/2015/02/26/business/target-tjx-lowes-q4-earnings.html
Walmart&#8217;s Raises ,2015-03-01T00:00,"A reader responds to “Walmart’s Overdue Pay Raises” (The Upshot, Feb. 22)....",https://www.nytimes.com/2015/03/01/business/walmarts-raises.html
Walmart Emerges as Unlikely Social Force,2015-04-02T00:00,"The company posted a statement in its Twitter feed that asked the governor of Arkansas, its home state, to reject legislation that critics say could allow discrimination against lesbians and gay men....",https://www.nytimes.com/2015/04/02/business/walmart-emerges-as-unlikely-social-force.html
Laid-Off Walmart Workers Head to Labor Board ,2015-04-20T00:00,A claim set to be filed Monday says that the Walmart store closings were in retaliation for a history of labor activism at one of the shuttered stores....,https://www.nytimes.com/2015/04/20/business/laid-off-walmart-workers-head-to-labor-board.html
Walmart to Buy 13 Former Target Stores in Canada,2015-05-09T00:00,"Walmart said it would spend $290 million to buy and renovate the stores, creating 1,500 construction jobs....",https://www.nytimes.com/2015/05/09/business/walmart-to-buy-13-former-target-stores-in-canada.html
Walmart Plans to Test Unlimited Shipping Service,2015-05-14T00:00,Walmart said it would test a new unlimited shipping service for online shoppers this summer that will be priced below Amazon’s widely popular $99 per year Prime service....,https://www.nytimes.com/2015/05/14/business/walmart-plans-to-test-unlimited-shipping-service.html
Earnings From Walmart and More Big Retailers; Wall Street&#8217;s Annual Meetings,2015-05-18T00:00,"Walmart, Home Depot and Target are among the retailers posting results this week; Japan will report its G.D.P. on Wednesday; and the big Wall Street banks will hold their annual meetings with shareholders....",https://www.nytimes.com/2015/05/18/business/earnings-from-walmart-and-more-big-retailers-wall-streets-annual-meetings.html
Profit Slips at Walmart as Revenue Falls Flat,2015-05-20T00:00,"The company, the nation’s largest retailer, said an increase in its employees’ minimum wage had an effect on operating income....",https://www.nytimes.com/2015/05/20/business/walmart-home-depot-q1-earnings.html
Walmart Pushes for Improved Animal Welfare,2015-05-23T00:00,"The retailing behemoth said it will ask its meat, seafood, poultry, deli and egg suppliers to voluntarily adopt standards to improve the health and comfort of livestock....",https://www.nytimes.com/2015/05/23/business/walmart-pushes-for-improved-animal-welfare.html
Walmart to Raise Starting Pay for Some Managers in U.S.,2015-06-03T00:00,"Managers of departments more complicated to run, like electronics, will receive at least $13 an hour and as much as $24.70 an hour. The previous range was $10.30 to $20.09 an hour....",https://www.nytimes.com/2015/06/03/business/walmart-to-raise-starting-pay-for-some-managers-in-us.html
Walmart Adjusts the Thermostat to Warm Worker Relations,2015-06-04T00:00,"The effort to project an image of a more caring employer includes adjusting the air-conditioning, relaxing the dress code and jazzing up store music....",https://www.nytimes.com/2015/06/04/business/new-walmart-store-policies-aim-at-appeasing-workers.html
"Walmart, Lagging in Online Sales, Is Strengthening E-Commerce",2015-06-06T00:00,"Trailing Amazon in e-commerce sales, Walmart is starting a new online shipping program, hiring tech employees and pledging to invest $1 billion in online operations....",https://www.nytimes.com/2015/06/06/business/walmart-lagging-in-online-sales-is-strengthening-e-commerce.html
Walmart Board Elects New Chairman,2015-06-06T00:00,"Greg Penner will replace Rob Walton, who has been chairman for 23 years. Mr. Penner’s earlier roles have included senior vice president for finance....",https://www.nytimes.com/2015/06/06/business/walmart-annual-shareholder-meeting.html
Walmart Accused of Using Charity to Sway Cities Where It Wants to Expand,2015-06-16T00:00,"The Walmart Foundation&#8217;s charitable contributions rose steadily in some cities as Walmart tried to curry support and win access to those markets, the complaint said....",https://www.nytimes.com/2015/06/16/business/walmart-accused-of-using-charity-to-sway-expansion-targets.html
Confederate Flag Sales Soar as Retailers Pull Stock,2015-06-24T00:00,"As companies like Walmart, Amazon and Sears were moving to discontinue sales of products tied to the Confederate battle flag, sales of them were soaring....",https://www.nytimes.com/2015/06/24/business/amazon-big-retailers-remove-confederate-flag-merchandise.html
Gay Spouse Sues Walmart Over Older Health Policy ,2015-07-15T00:00,"A Walmart employee sued the retailer on Tuesday, saying its previous policy of denying health insurance to the spouses of gay employees violated gender discrimination laws....",https://www.nytimes.com/2015/07/15/business/gay-spouse-sues-walmart-over-older-health-policy.html
CVS and Walmart Canada Are Investigating a Data Breach,2015-07-18T00:00,The retailers temporarily shut down their online photo processing services to determine the extent of a possible credit card data breach....,https://www.nytimes.com/2015/07/18/business/cvs-and-walmart-canada-are-investigating-a-data-breach.html
Why Amazon May Take a Page From Walmart’s Labor Playbook,2015-08-18T00:00,"The perception of Amazon as a difficult place to work could force the online retailer to initiate reforms, as Walmart has done with its own billion-dollar program....",https://www.nytimes.com/2015/08/18/business/dealbook/why-amazon-may-take-a-page-from-walmarts-labor-playbook.html
"Walmart Cuts Outlook, Citing Rising Wages and Online Investment",2015-08-19T00:00,The retail giant’s lackluster results and outlook were in spite of quarterly revenue that was $500 million higher than forecast....,https://www.nytimes.com/2015/08/19/business/retailers-quarterly-earnings.html
Walmart to End Sales of Assault-Style Rifles in U.S. Stores,2015-08-27T00:00,"The retailer will stop selling modern sporting rifles, which are similar to the AR-15 assault rifle, which has been used in prominent mass shootings....",https://www.nytimes.com/2015/08/27/business/walmart-to-end-sales-of-assault-rifles-in-us-stores.html
Walmart to Reopen 5 Stores Named in Union Complaint,2015-09-03T00:00,Walmart said it would reopen five stores whose closure prompted a union to file a complaint claiming retaliation against workers for organizing....,https://www.nytimes.com/2015/09/03/business/walmart-to-reopen-5-stores-named-in-union-complaint.html
Disney-ABC Names Cindy Davis and John Frelinghuysen to Senior Posts,2015-09-16T00:00,"Ms. Davis is a former executive at Walmart, and Mr. Frelinghuysen was an executive at AOL....",https://www.nytimes.com/2015/09/16/business/media/disney-abc-names-cindy-davis-and-john-frelinghuysen-to-senior-posts.html
Walmart Names Finance Chief in Executive Shuffle,2015-10-10T00:00,"Walmart on Friday named a new chief financial officer and installed a chief merchant, in the latest shuffling of its management ranks as the retailer grapples with sluggish earnings....",https://www.nytimes.com/2015/10/10/business/walmart-names-finance-chief-in-executive-shuffle.html
Walmart Stock Sinks After a Warning on Sales,2015-10-15T00:00,The retailer also said its heavy investment in wages and e-commerce would weigh on future earnings....,https://www.nytimes.com/2015/10/15/business/walmart-sales-forecast-share-buyback.html
Market Drops on Weak Results From Walmart and Big Banks,2015-10-15T00:00,"Walmart said sales would be flat this year, and its shares sank 9 percent. JPMorgan Chase led a slide in financial stocks....",https://www.nytimes.com/2015/10/15/business/daily-stock-market-activity.html
Albertsons Postpones I.P.O. Plans for the Time Being,2015-10-16T00:00,The company had already delayed its offering a day while it assessed the fallout from Walmart’s lowered sales forecasts....,https://www.nytimes.com/2015/10/16/business/dealbook/albertsons-postpones-ipo-plans-for-the-time-being.html
Walmart Plays Catch-Up With Amazon,2015-10-23T00:00,"Walmart’s announcement of increased investment in e-commerce was a tacit acknowledgment that it had fallen far behind Amazon, a leader in the field....",https://www.nytimes.com/2015/10/23/business/walmart-plays-catch-up-with-amazon.html
Walmart Seeks Permit to Do Tests With Drones,2015-10-27T00:00,"Like its rival Amazon, the retailer sees a variety of potential uses for unpiloted flying machines....",https://www.nytimes.com/2015/10/27/business/walmart-seeks-permit-to-do-tests-with-drones.html
Warren Buffett Sells Goldman Sachs and Walmart Shares,2015-11-17T00:00,Mr. Buffett said he reduced Berkshire Hathaway’s stakes to generate cash for his $32 billion acquisition of Precision Castparts....,https://www.nytimes.com/2015/11/17/business/buffett-sells-goldman-sachs-and-walmart-shares.html
Market’s Early Gains Fade in the Afternoon,2015-11-18T00:00,"Walmart and TJX were doing well after reporting better-than-expected quarterly results, but shares of Urban Outfitters and Dick’s Sporting Goods slumped....",https://www.nytimes.com/2015/11/18/business/daily-stock-market-activity.html
"Strong Sales at Walmart, Home Depot and TJX  ",2015-11-18T00:00,"Sales and traffic improved at Walmart stores in the United States, but operating income fell more than 8 percent as the retailer invested in online operations and its work force....",https://www.nytimes.com/2015/11/18/business/walmart-q3-earnings-retail.html
"Walmart&#8217;s Imports From China Displaced 400,000 Jobs, a Study Says",2015-12-09T00:00,"Walmart&#8217;s Chinese imports amounted to at least $49 billion in 2013, according to the study, which was based on trade and labor data....",https://www.nytimes.com/2015/12/09/business/economy/walmart-china-imports-job-losses.html
Walmart Prepares to Enter Mobile Payments Business,2015-12-10T00:00,"The company said it would start accepting Walmart Pay, which will be integrated into its existing smartphone app, this month at stores in its home market around Bentonville, Ark....",https://www.nytimes.com/2015/12/10/business/walmart-prepares-to-enter-mobile-payments-business.html
Walmart to Close 269 Stores as Retailers Struggle,2016-01-16T00:00,"The giant retailer said about 16,000 employees would be affected by the move....",https://www.nytimes.com/2016/01/16/business/walmart-to-close-269-stores.html
Walmart to Deliver Pay Raises Next Month,2016-01-21T00:00,"The promised raise will take average hourly pay to $13.38 from $13 now for full-time workers beginning Feb. 20, part of an effort to retain workers as joblessness falls....",https://www.nytimes.com/2016/01/21/business/walmart-to-deliver-pay-raises-next-month.html
"Walmart Retaliated Unlawfully, Judge Rules",2016-01-22T00:00,"The retailing behemoth was found to have violated labor laws when it dismissed workers who went on strike, and must offer to rehire them and compensate for lost wages....",https://www.nytimes.com/2016/01/22/business/walmart-retaliated-unlawfully-judge-rules.html
"Walmart Sues Puerto Rico, Claiming an Unfair and Onerous Tax Burden",2016-02-04T00:00,"Walmart, which sued the island in December, said a change to the island’s tax law last year was discriminatory and had resulted in an effective income tax of 91.5 percent for the chain....",https://www.nytimes.com/2016/02/04/business/dealbook/walmart-sues-puerto-rico-claiming-an-unfair-and-onerous-tax-burden.html
"Questions for the E.C.B. Leader, Fed Minutes and Walmart Earnings",2016-02-15T00:00,"This week, Mario Draghi will appear at a hearing in Brussels, the Federal Reserve will release an account of its most recent policy-making meeting and both Walmart and Nordstrom will report fourth quarter earnings....",https://www.nytimes.com/2016/02/15/business/questions-for-the-ecb-leader-fed-minutes-and-walmart-earnings.html
Walmart Profit Fell 8% in 4th Quarter,2016-02-19T00:00,"The retailer said sales slowed at the end of the year, and predicted that a strong dollar and a plan to close stores would dampen its sales this year....",https://www.nytimes.com/2016/02/19/business/walmart-q4-earnings.html
Supreme Court Upholds Worker Class-Action Suit Against Tyson,2016-03-23T00:00,The ruling allows plaintiffs to rely on statistics to prove their case and limits the sweep of the court’s 2011 decision in a case against Walmart....,https://www.nytimes.com/2016/03/23/business/supreme-court-upholds-worker-class-action-suit-against-tyson.html
Federal Judge in Puerto Rico Calls Walmart Tax Unlawful,2016-03-29T00:00,"A federal court throws out the island’s new tax, saying a financial crisis is no reason to demand revenue it isn’t entitled to....",https://www.nytimes.com/2016/03/29/business/dealbook/federal-judge-in-puerto-rico-calls-walmart-tax-unlawful.html
Walmart’s E-Commerce Results and Japan’s Silver Lining,2016-05-16T00:00,Analysts will keep an eye on Walmart’s latest earnings after the company invested heavily in online business to compete with Amazon....,https://www.nytimes.com/2016/05/16/business/walmarts-e-commerce-results-and-japans-silver-lining.html
"Walmart Outperforms Estimates, but Online Retail Lags",2016-05-20T00:00,"Walmart reported Thursday that quarterly revenue rose 0.9 percent, signaling that its strategies to combat a dismal retail environment were working....",https://www.nytimes.com/2016/05/20/business/walmart-outperforms-estimates-but-online-retail-lags.html
Wall St. Slumps as Investors Gird for Rate Increase,2016-05-20T00:00,Shares of Walmart Stores bucked the trend after the company reported surprisingly strong sales and released an optimistic outlook....,https://www.nytimes.com/2016/05/20/business/daily-stock-market-activity.html
Retailers Like H&amp;M and Walmart Fall Short of Pledges to Overseas Workers,2016-05-31T00:00,"Three years after a factory collapse prompted top brands to commit to bettering worker conditions in Bangladesh, rights groups say problems persist....",https://www.nytimes.com/2016/05/31/business/international/top-retailers-fall-short-of-commitments-to-overseas-workers.html
Walmart Looks to Drones to Speed Distribution,2016-06-03T00:00,The retailer is testing flying drones to handle inventory at its warehouses. The machines could help catalog in a day what now takes employees about a month....,https://www.nytimes.com/2016/06/03/business/walmart-looks-to-drones-to-speed-distribution.html
Walmart Worker Advocates Express Skepticism Over Raises,2016-06-04T00:22,"Employees more critical of the company say it has found subtle ways to hinder workers’ compensation, such as a training program that can keep pay at $9 an hour....",https://www.nytimes.com/2016/06/04/business/walmart-worker-advocates-express-skepticism-over-raises.html
"Walmart Sells E-Commerce Site in China, Forging Strategic Alliance",2016-06-21T00:00,"Walmart is selling its Chinese online business, Yihaodian, to China’s No. 2 e-commerce site, JD.com, in an effort to bolster its presence there....",https://www.nytimes.com/2016/06/21/business/international/walmart-sells-e-commerce-site-in-china-forging-strategic-alliance.html
Senators Press for Answers After Prepaid Debit Cards Fail,2016-06-29T00:00,The inquiry by Senators Sherrod Brown and Robert Menendez follows reports that holders of Walmart MoneyCards were denied access to their accounts....,https://www.nytimes.com/2016/06/29/business/dealbook/senators-press-for-answers-after-prepaid-debit-cards-fail.html
Walmart Is Said to Be in Talks to Acquire Jet.com,2016-08-04T04:00,"Jet.com was born out of a dream of taking on Amazon, but it has struggled, rapidly burning through much of the cash it raised from investors....",https://www.nytimes.com/2016/08/04/business/dealbook/walmart-said-to-be-in-talks-to-acquire-jetcom.html
Walmart’s Bid for Jet.com Could Help It Compete Against Amazon,2016-08-05T04:00,Even a galloping “unicorn” will struggle to tow the lumbering retailer into a competitive position online....,https://www.nytimes.com/2016/08/05/business/dealbook/walmarts-bid-for-jet-could-help-it-compete-against-amazon.html
Walmart Rewrites Its E-Commerce Strategy With $3.3 Billion Deal for Jet.com,2016-08-09T04:00,"The acquisition of Jet, the largest deal ever for an e-commerce company, is intended to help both companies compete with Amazon....",https://www.nytimes.com/2016/08/09/business/dealbook/walmart-jet-com.html
Macy’s to Close 100 Stores as E-Rivals and Discounting Hit Legacy Retailers,2016-08-12T04:00,"Macy’s announcement closely follows that of Walmart, which said it would buy Jet.com in what is widely viewed as a way to invigorate its online sales....",https://www.nytimes.com/2016/08/12/business/macys-q2-earnings-store-closings.html
A Vote on the Tyco Merger and Earnings Reports From Target and Walmart,2016-08-15T04:00,Johnson Controls seeks to acquire Tyco in a $16 billion deal. Reports are also expected this week on consumer prices and housing starts....,https://www.nytimes.com/2016/08/15/business/shareholders-to-vote-on-tyco-merger-as-target-and-walmart-report-data.html
Wall St. Edges Higher at Close,2016-08-19T04:00,"Walmart, the enormous retailer, lifted its earnings outlook and delivered strong second-quarter profit and sales....",https://www.nytimes.com/2016/08/19/business/wall-st-is-tepid-in-early-trading.html
Deutsche Bank and Walmart Face Same Gambit With Justice Dept.,2016-10-11T04:00,Recent efforts by corporations to settle criminal cases have all the hallmarks of the kind of posturing seen at a poker table....,https://www.nytimes.com/2016/10/11/business/dealbook/deutsche-bank-and-walmart-face-same-gambit-in-criminal-cases.html
Walmart Settles Discrimination Suit Over Benefits for Same-Sex Spouses,2016-12-02T21:25,"The $7.5 million agreement signals a shift in legal doctrine on discrimination against gays and lesbians, making it more likely to be considered sex discrimination....",https://www.nytimes.com/2016/12/02/business/walmart-same-sex-discrimination-lawsuit.html
Walmart Slowly Makes Strides in E-Commerce,2016-12-27T20:09,This year’s $3.3 billion acquisition of Jet.com will accelerate the push to compete with Amazon in 2017....,https://www.nytimes.com/2016/12/27/business/dealbook/walmart-slowly-makes-strides-in-e-commerce.html
"Blockchain: A Better Way to Track Pork Chops, Bonds, Bad Peanut Butter?",2017-03-04T10:00,"Walmart is testing real-world uses for the arcane technology behind the cryptocurrency Bitcoin, but significant challenges remain....",https://www.nytimes.com/2017/03/04/business/dealbook/blockchain-ibm-bitcoin.html
Walmart Expands Its E-Commerce Ambitions With a New Investment Arm,2017-03-20T21:45,"After acquiring Jet and ModCloth, the company is forming an internal venture to create start-ups and support new online retail businesses....",https://www.nytimes.com/2017/03/20/business/dealbook/walmart-store-no-8-jet.html
Morning Agenda: Walmart Makes Another Push Online,2017-03-21T09:45,The retail giant has formed an internal venture arm to hatch new online businesses by incubating start-ups in emerging technology fields....,https://www.nytimes.com/2017/03/21/business/dealbook/walmart-ecommerce-amazon-softbank.html
"Walmart, With Amazon in Its Cross Hairs, Posts E-Commerce Gains",2017-05-18T16:52,"The company still trails in its effort to compete with Amazon, but the growth is a sign that it is making headway in its online presence....",https://www.nytimes.com/2017/05/18/business/walmart-online-sales-jump-63-percent.html
Walmart Is Accused of Punishing Workers for Sick Days,2017-06-01T23:00,A report says that the retail giant routinely refuses to accept doctors’ notes and penalizes workers who need to take care of an ailing family member....,https://www.nytimes.com/2017/06/01/business/walmart-workers-sick-days.html
"Walmart to Buy Bonobos, Men’s Wear Company, for $310 Million",2017-06-16T13:05,Acquiring the clothing brand born on the internet is intended to energize Walmart’s e-commerce strategy as it races to catch up with Amazon....,https://www.nytimes.com/2017/06/16/business/walmart-bonobos-merger.html
