headline,date,snippet,url
Tech Shares Slip as Market Extends Losing Streak,2015-12-10T00:00,Shares of Dow Chemical and DuPont were up after reports that the companies were discussing a combination....,https://www.nytimes.com/2015/12/10/business/daily-stock-market-activity.html
How Deal Between Dow and DuPont Could Create Value,2015-12-11T00:00,"A three-way split after a merger may not unlock much value, but would bring focus. And asset rejiggering could allow cost cuts....",https://www.nytimes.com/2015/12/11/business/dealbook/how-deal-between-dow-and-dupont-could-create-value.html
Dow and DuPont Test the Limits of Deal-Making,2015-12-12T00:00,"The strategic rationale of the merger makes sense, but the estimated $30 billion of value creation from cost savings is too generous....",https://www.nytimes.com/2015/12/12/business/dealbook/dow-and-dupont-test-the-limits-of-deal-making.html
"Market Is Sharply Lower, Following Oil Prices Down",2015-12-12T00:00,Shares of Dow Chemical and DuPont were both down after the companies announced a huge merger....,https://www.nytimes.com/2015/12/12/business/daily-stock-market-activity.html
Dow Chemical and DuPont Set Merger and Plans to Split,2015-12-12T00:00,"The all-stock merger of equals caps a record year for deal-making, with more than $4 trillion worth of deals announced....",https://www.nytimes.com/2015/12/12/business/dealbook/dow-chemical-and-dupont-merger.html
Hedge Fund Manager Steps Up Criticism of Dow and Its C.E.O.,2015-12-14T00:00,"Daniel S. Loeb questioned the hastiness of Dow Chemical’s merger with DuPont and suggested that Dow’s chief, Andrew N. Liveris, may have accepted a lower price for the company to retain a role there....",https://www.nytimes.com/2015/12/14/business/hedge-fund-manager-steps-up-criticism-of-dow-and-its-ceo.html
Remaking Dow and DuPont for the Activist Shareholders,2015-12-16T00:00,The proposed merger and three-way breakup of Dow Chemical and DuPont are impressive feats of financial engineering with doubtful benefits....,https://www.nytimes.com/2015/12/16/business/dealbook/remaking-dow-and-dupont-for-the-activist-shareholders.html
The Tax Acrobatics in the Dow-DuPont Deal,2015-12-16T00:00,The key is that investors who hold shares of both companies before the merger don’t count toward a 50 percent threshold that could generate a tax liability....,https://www.nytimes.com/2015/12/16/business/dealbook/the-tax-acrobatics-in-the-dow-dupont-deal.html
"DuPont to Cut 1,700 Jobs in U.S., and More Globally",2015-12-30T00:00,"DuPont will cut 1,700 jobs in its home state, Delaware, and thousands more globally as it prepares for its merger with Dow Chemical....",https://www.nytimes.com/2015/12/30/business/dupont-to-cut-1700-jobs-in-us-and-more-globally.html
Dow-DuPont Deal Seems Impermeable to a Bid by BASF,2016-03-08T00:00,"Tax benefits make the planned union of Dow and DuPont seem ironclad were BASF, the German chemical giant, to make a counterbid....",https://www.nytimes.com/2016/03/08/business/dealbook/dow-dupont-deal-seems-impermeable-to-a-bid-by-basf.html
Delaware’s Chief Justice Speaks Out on Big Mergers and Investors,2016-03-18T00:00,"The justice, Leo Strine Jr., is critical of the pending merger-and-breakup of Dow Chemcial and DuPont....",https://www.nytimes.com/2016/03/18/business/dealbook/delawares-chief-justice-speaks-out-on-big-mergers-and-investors.html
Hostile Takeover Battle Can Weaken a Company’s Defenses,2016-09-14T04:00,"Companies like Perrigo, AstraZeneca and DuPont have recently fought hostile bidders, leaving an opening for activist investors to force change....",https://www.nytimes.com/2016/09/14/business/dealbook/hostile-takeover-battle-can-weaken-a-companys-defenses.html
