20140311†8:40AM UTC,"Chevron Reaffirms Strategies, Highlights Performance, Portfolio and Future Growth",http://www.reuters.com/article/2014/03/11/ny-chevron-idUSnBw115468a+100+BSW20140311,,
20140312†7:13PM UTC,Chevron warns California carbon rules will make gasoline too costly,http://www.reuters.com/article/2014/03/12/chevron-california-idUSL2N0M81FN20140312,,
20140205†9:30AM UTC,"The Zacks Analyst Blog Highlights: Chevron, Exxon Mobil, Phillips 66, Marathon Petroleum and Rowan",http://www.reuters.com/article/2014/02/05/zacks-analyst-blog-idUSnPnCGq0fkT+161+PRN20140205,,
20140313†10:44PM UTC,Chevron Brazil oil-drilling permission depends on report delivery -regulator,http://www.reuters.com/article/2014/03/14/chevron-brazil-idUSL2N0MB04620140314,,
20140313†10:30AM UTC,Chevron Phillips Chemical Announces New Senior Vice President of Research & Technology,http://www.reuters.com/article/2014/03/13/tx-chevron-phillips-chem-idUSnBw135261a+100+BSW20140313,,
20140313†5:56AM UTC,Indonesian regulator says Chevron gas project delayed,http://www.reuters.com/article/2014/03/13/chevron-indonesia-idd-idUSL3N0MA3BC20140313,,
20140331†6:12PM UTC,N.Y. judge lets Chevron bring fraud claims against Patton Boggs,http://www.reuters.com/article/2014/03/31/us-chevron-lawsuit-idUSBREA2U1LO20140331,,
20140331†6:10PM UTC,UPDATE 1-N.Y. judge lets Chevron bring fraud claims against Patton Boggs,http://www.reuters.com/article/2014/03/31/chevron-lawsuit-idUSL1N0MS1W320140331,,
20140331†4:10PM UTC,N.Y. judge lets Chevron bring fraud claims against Patton Boggs,http://www.reuters.com/article/2014/03/31/chevron-lawsuit-idUSL1N0MS14420140331,,
20140331†8:00AM UTC,Lucia Mar Unified School District and Chevron Energy Solutions Launch Energy and Sustainability Project,http://www.reuters.com/article/2014/03/31/ca-chevronenergysoltn-idUSnPn6msLCg+86+PRN20140331,,
20140506†8:00AM UTC,"Financial Results, Dividend Payments, and Filing for Amended Prospectus - Analyst Notes on ExxonMobil, Chevron, BP, Total and Encana",http://www.reuters.com/article/2014/05/06/bc-analysts-review-idUSnPn4sQVrK+8d+PRN20140506,,
20140506†7:54AM UTC,Chevron starts Romania shale exploration drilling,http://www.reuters.com/article/2014/05/06/romania-shale-chevron-idUSL6N0NS3CF20140506,,
20140717†9:24PM UTC,"Chevron puts out fire at Richmond, California refinery",http://www.reuters.com/article/2014/07/18/us-refinery-operations-chevron-richmond-idUSKBN0FN04220140718,,
20140804†3:30PM UTC,Chevron Giving Away $25K in Promotional Cards in the Chevron Game Day Chef Challenge,http://www.reuters.com/article/2014/08/04/idUSnMKWmlbjGa+1c2+MKW20140804,,
20140804†9:30AM UTC,"Export Application, Financial Results Releases, and Commencement of Production - Research Reports on ExxonMobil, Anadarko, Chevron, Valero and Halliburton",http://www.reuters.com/article/2014/08/04/bc-ar-idUSnPn51D2jL+89+PRN20140804,,
20140804†6:30AM UTC,"Growth in Marcellus, Permian, Gulf of Mexico Boosts Chevron in Second-Quarter 2014, With Major Start-Ups on Horizon, an Industrial Info News Alert",http://www.reuters.com/article/2014/08/04/idUSnMKWl2Syca+1c8+MKW20140804,,
20140822†4:14PM UTC,'Crude Awakening' Kindle Single eBook Gives Definitive Account of Chevron v. Donziger Trial and Investigation,http://www.reuters.com/article/2014/08/21/idUSnMKWG0xbma+1e0+MKW20140821,,
20140822†9:30AM UTC,"The Zacks Analyst Blog Highlights:Royal Dutch Shell, Chevron, Exxon Mobil, BP and Petrobras",http://www.reuters.com/article/2014/08/21/zacks-equity-research-idUSnPn4nlFvR+85+PRN20140821,,
20140927†9:30AM UTC,"The Zacks Analyst Blog Highlights: Exxon Mobil, Chevron, ConocoPhillips, Valero Energy and HollyFrontier",http://www.reuters.com/article/2014/09/26/zacks-investment-idUSnPn7GWh4y+98+PRN20140926,,
20141120†6:00AM UTC,"Chevron Phillips Chemical, Williams Olefins Partially Restart Ethylene Crackers, an Industrial Info News Alert",http://www.reuters.com/article/2014/11/19/idUSnMKWYPt7sa+1f0+MKW20141119,,
20140317†8:00AM UTC,Sutter County Expected to Save Nearly $30 Million with Chevron Energy Solutions Solar Project,http://www.reuters.com/article/2014/03/17/ca-chevron-energy-idUSnPn14YgYp+8a+PRN20140317,,
20140317†4:04AM UTC,Indonesia crude output drops as haze hits Chevron's Sumatra wells,http://www.reuters.com/article/2014/03/17/indonesia-oil-haze-idUSL3N0ME1LP20140317,,
20140318†4:45PM UTC,Lawyer appeals ruling that blocks U.S. collection of award in Chevron Ecuador case,http://www.reuters.com/article/2014/03/18/us-chevron-ecuador-appeal-idUSBREA2H24720140318,,
20140318†4:43PM UTC,Lawyer appeals ruling that blocks U.S. collection of award in Chevron Ecuador case,http://www.reuters.com/article/2014/03/18/chevron-ecuador-appeal-idUSL2N0MF1JT20140318,,
20140318†9:00AM UTC,Chevron Increases Support for HIV Prevention in Niger Delta,http://www.reuters.com/article/2014/03/18/ca-chevron-idUSnBw185318a+100+BSW20140318,,
20140319†2:13PM UTC,Chevron seeks $32 million in legal fees in Ecuador case,http://www.reuters.com/article/2014/03/19/us-chevron-ecuador-idUSBREA2I1PS20140319,,
20140319†2:10PM UTC,Chevron seeks $32 million in legal fees in Ecuador case,http://www.reuters.com/article/2014/03/19/chevron-ecuador-idUSL2N0MG14520140319,,
20140319†9:30AM UTC,"The Zacks Analyst Blog Highlights:Chevron, Royal Dutch Shell, Energy XXI (Bermuda), EPL Oil & Gas and National Oilwell Varco",http://www.reuters.com/article/2014/03/19/zacks-analyst-blog-idUSnPn6YTMrV+9d+PRN20140319,,
20140320†8:00AM UTC,"Increased Ownership Stakes, Reaffirmed Growth Strategies, Segment Reorganization, and TRS Agreements - Analyst Notes on Schlumberger, Chevron, National Oilwell Varco, Kinder Morgan, and Seadrill",http://www.reuters.com/article/2014/03/20/bc-ar-idUSnPn7WcnMh+92+PRN20140320,,
20140320†8:00AM UTC,City of Hanford Expected to Save Over $30 Million with Chevron Energy Solutions Project,http://www.reuters.com/article/2014/03/20/ca-chevron-hanford-idUSnPnVD2VY+5b+PRN20140320,,
20140321†9:30AM UTC,"The Zacks Analyst Blog Highlights:Freeport-McMoRan, Chevron, TOTAL SA, BP and Transocean",http://www.reuters.com/article/2014/03/21/il-zacks-investments-idUSnPn1j1VmB+85+PRN20140321,,
20140321†8:00AM UTC,Salinas City Elementary School District Dedicates Chevron Project Expected to Save Nearly $9 Million,http://www.reuters.com/article/2014/03/21/salinas-school-idUSnPn3NcnS4+92+PRN20140321,,
20140324†7:30AM UTC,American Heritage Welcomes Chevron to Its Distribution Portfolio,http://www.reuters.com/article/2014/03/24/idUSnMKWGk7vza+1e0+MKW20140324,,
20140326†4:04PM UTC,Chevron Demonstrates Advanced Protection of Delo 400 XLE 10W-30 at 2014 Mid-America Trucking Show,http://www.reuters.com/article/2014/03/26/ca-chevron-products-idUSnBw266445a+100+BSW20140326,,
20140327†2:05AM UTC,Chevron Acquires Shallow Water Acreage Offshore Myanmar,http://www.reuters.com/article/2014/03/27/ca-chevron-idUSnBw266658a+100+BSW20140327,,
20140328†9:00AM UTC,Chevron Phillips Chemical Expands Mercaptan Capacity in Europe,http://www.reuters.com/article/2014/03/28/tx-chevron-phillips-idUSnBw285033a+100+BSW20140328,,
20140401†4:30PM UTC,"Energy Systems Group Acquires Chevron Energy Solutions' Federal Operations, Awarded $45 Million Waste-to-Energy Contract",http://www.reuters.com/article/2014/04/01/idUSnMKWCW7vka+1f0+MKW20140401,,
20140401†12:00PM UTC,"Chevron Phillips Chemical CEO Says Petrochemical Industry Needs Skilled Workers, Emphasizes Technical Career Paths",http://www.reuters.com/article/2014/04/01/tx-chevron-phillips-idUSnBw015908a+100+BSW20140401,,
20140402†5:13PM UTC,"Chevron Phillips Chemical Celebrates USGC Petrochemicals Project Groundbreaking at its Cedar Bayou Plant in Baytown, Texas",http://www.reuters.com/article/2014/04/02/tx-chevron-phillips-chem-idUSnBw026761a+100+BSW20140402,,
20140402†1:00PM UTC,Chevron First Quarter 2014 Earnings Conference Call,http://www.reuters.com/article/2014/04/02/idUSnGNX37bf2x+1c0+GNW20140402,,
20140402†10:59AM UTC,"Energy Stocks Technical Coverage -- Research on Chevron, BP PLC, YPF, and Total",http://www.reuters.com/article/2014/04/02/bc-investor-edge-idUSnPn8STBDs+9e+PRN20140402,,
20140402†9:30AM UTC,"The Zacks Analyst Blog Highlights: Chevron, Schlumberger, Weatherford International, Nabors Industries and Cameron International",http://www.reuters.com/article/2014/04/02/il-zacks-investment-idUSnPn3Bqth7+90+PRN20140402,,
20140402†8:01AM UTC,"Philanthropic Activities, Exploration Rights, Acquisitions, Site Openings, and Partnerships - Analyst Notes on ExxonMobil, Chevron, ConocoPhillips, BP, and Baker Hughes",http://www.reuters.com/article/2014/04/02/bc-analystsreviewcom-idUSnPnm0TF3+46+PRN20140402,,
20140403†2:40PM UTC,Canada high court to hear Chevron in $9.1 billion Ecuador lawsuit,http://www.reuters.com/article/2014/04/03/us-chevron-ecuador-canada-idUSBREA321SB20140403,,
20140403†2:36PM UTC,Canada high court to hear Chevron in $9.1 bln Ecuador lawsuit,http://www.reuters.com/article/2014/04/03/chevron-ecuador-canada-idUSL1N0MV1HL20140403,,
20140404†11:32AM UTC,"Research and Markets: Global Coal Bed Methane (CBM) Market 2014-2018 with Arrow Energy, BG Group, BP, Chevron, Dart Energy, ExxonMobil & Royal Dutch Shell Dominating",http://www.reuters.com/article/2014/04/04/research-and-markets-idUSnBw045555a+100+BSW20140404,,
20140404†9:30AM UTC,"The Zacks Analyst Blog Highlights: CNOOC, Chevron, Apache, Devon Energy and Encana",http://www.reuters.com/article/2014/04/04/il-zacks-investment-idUSnPn4NmZMd+96+PRN20140404,,
20140404†7:39AM UTC,"MARKET PULSE-Mercury Systems, Mylan, Chevron, Synnex, Ocean Power",http://www.reuters.com/article/2014/04/04/markets-usa-stocks-pulse-idUSL4N0MW2PU20140404,,
20140404†12:06AM UTC,"Chevron Brazil faces criminal oil-spill charges, reinstated on appeal",http://www.reuters.com/article/2014/04/04/chevron-brazil-idUSL1N0MW05720140404,,
20140407†9:30AM UTC,"The Zacks Analyst Blog Highlights: Chevron, Exxon Mobil, Range Resources, Abraxas Petroleum and Boeing.",http://www.reuters.com/article/2014/04/07/il-zacks-investment-idUSnPn9jwwC1+82+PRN20140407,,
20140408†8:01AM UTC,"Upcoming Earnings and Conference Call Schedules, Acquisitions, Share Price Movements, and Analyst Meetings - Analyst Notes on Chevron, Schlumberger, Halliburton, ConocoPhillips, and Valero",http://www.reuters.com/article/2014/04/08/bc-analysts-review-idUSnPnbpVcG3+8a+PRN20140408,,
20140409†5:54PM UTC,Chevron expects first-quarter profit to slip,http://www.reuters.com/article/2014/04/09/us-chevron-forecast-idUSBREA381ZD20140409,,
20140409†5:54PM UTC,UPDATE 1-Chevron expects first-quarter profit to slip,http://www.reuters.com/article/2014/04/09/chevron-forecast-idUSL2N0N12AE20140409,,
20140409†5:12PM UTC,Chevron expects first-quarter profit to slip,http://www.reuters.com/article/2014/04/09/chevron-forecast-idUSL2N0N129G20140409,,
20140409†5:00PM UTC,Chevron Issues Interim Update for First Quarter 2014,http://www.reuters.com/article/2014/04/09/ca-chevron-idUSnBw096287a+100+BSW20140409,,
20140409†8:00AM UTC,Chevron Energy Solutions and Stanislaus-Tuolumne IBEW Hold Contractor Sourcing Event,http://www.reuters.com/article/2014/04/09/chevron-energy-event-idUSnPnWzFcj+54+PRN20140409,,
20140410†1:08PM UTC,"UPDATE 2-Chevron, YPF boost spending to develop Argentine shale",http://www.reuters.com/article/2014/04/10/chevron-ypf-idUSL2N0N20VZ20140410,,
20140410†9:35AM UTC,"Chevron, YPF agree to continue developing Argentina's Vaca Muerta shale",http://www.reuters.com/article/2014/04/10/chevron-ypf-idUSL2N0N20V420140410,,
20140410†9:00AM UTC,"Chevron, YPF Continue Development of Vaca Muerta Shale in Argentina",http://www.reuters.com/article/2014/04/10/ca-chevron-idUSnBw105393a+100+BSW20140410,,
20140416†9:30AM UTC,"The Zacks Analyst Blog Highlights: Chevron, Royal Dutch Shell, ConocoPhillips, Athlon Energy and Exxon Mobil",http://www.reuters.com/article/2014/04/16/zacks-analyst-blog-idUSnPn6zrST5+86+PRN20140416,,
20140416†8:00AM UTC,Jefferson Elementary School District and Chevron Energy Solutions Celebrate Solar and Energy Efficiency Project,http://www.reuters.com/article/2014/04/16/chevronenergysolution-idUSnPn4Dy3j9+90+PRN20140416,,
20140422†2:28PM UTC,Chevron Unveils PitPack Motor Oil Dispensing System,http://www.reuters.com/article/2014/04/22/ca-chevron-products-idUSnBw226536a+100+BSW20140422,,
20140422†8:00AM UTC,"Agreements, Initial Public Offerings, Investment Decisions, Gas and Oil Discovery, and Granted Patents - Analyst Notes on Chevron, Encana, Total, Statoil, and Ecopetrol",http://www.reuters.com/article/2014/04/22/bc-analystsreviewcom-idUSnPn6QQmGf+9a+PRN20140422,,
20140424†9:00AM UTC,"Chevron Issues Science, Technology, Engineering and Math (STEM) Call to Action for Business",http://www.reuters.com/article/2014/04/24/ca-chevron-idUSnBw245063a+100+BSW20140424,,
20140425†8:15PM UTC,Chevron wins a round in U.S. suit against lawyer in Ecuador case,http://www.reuters.com/article/2014/04/26/us-chevron-ecuador-appeal-idUSBREA3P00220140426,,
20140425†8:11PM UTC,CORRECTED-Chevron wins a round in U.S. suit against lawyer in Ecuador case,http://www.reuters.com/article/2014/04/26/chevron-ecuador-appeal-idUSL2N0NH22920140426,,
20140425†7:59PM UTC,Chevron wins a round in U.S. suit against lawyer in Ecuador case,http://www.reuters.com/article/2014/04/25/chevron-ecuador-appeal-idUSL2N0NH22920140425,,
20140425†6:46PM UTC,"Wall Street Week Ahead: A burst of energy with Exxon, Chevron on tap",http://www.reuters.com/article/2014/04/25/us-usa-stocks-weekahead-idUSBREA3O23W20140425,,
20140425†6:44PM UTC,"REFILE-Wall St Week Ahead-A burst of energy with Exxon, Chevron on tap",http://www.reuters.com/article/2014/04/25/usa-stocks-weekahead-idUSL2N0NH1T820140425,,
20140425†9:30AM UTC,"The Zacks Analyst Blog Highlights:Allergan, Valeant Pharmaceuticals International, BP, ExxonMobil and Chevron",http://www.reuters.com/article/2014/04/25/il-zacks-investments-idUSnPn4dhw2j+80+PRN20140425,,
20140425†8:00AM UTC,"New Product Launches, Dividend Announcements, Quarterly Earnings, Stock Price Movements, and Donations - Analyst Notes on Chevron, Schlumberger, Halliburton, Valero and ConocoPhillips",http://www.reuters.com/article/2014/04/25/bc-analysts-review-idUSnPn8DMtD7+9a+PRN20140425,,
20140427†1:40PM UTC,"RPT-Wall St Week Ahead-A burst of energy with Exxon, Chevron on tap",http://www.reuters.com/article/2014/04/27/usa-stocks-weekahead-idUSL2N0NJ0D120140427,,
20140428†9:30AM UTC,"Exxon, Chevron, Cummins, Eaton and Caterpillar are part of Zacks Earnings Preview:",http://www.reuters.com/article/2014/04/28/il-zacks-investment-idUSnPn5HclpB+91+PRN20140428,,
20140429†7:40PM UTC,Patton Boggs' latest case versus Chevron over pollution award tossed,http://www.reuters.com/article/2014/04/29/us-lawsuit-chevron-pattonboggs-idUSBREA3S1BF20140429,,
20140429†7:39PM UTC,Patton Boggs' latest case vs Chevron over pollution award tossed,http://www.reuters.com/article/2014/04/29/us-lawsuit-chevron-pattonboggs-idUSKBN0DF1YO20140429,,
20140429†11:57AM UTC,"Energy Sector Equities Technical Study -- Research on Cenovus Energy, InterOil, Chevron, and BP PLC",http://www.reuters.com/article/2014/04/29/bc-p-idUSnPnnkvh8+40+PRN20140429,,
20140430†10:31PM UTC,Chevron raises quarterly dividend seven percent,http://www.reuters.com/article/2014/05/01/us-chevron-dividends-idUSBREA4000120140501,,
20140430†8:06PM UTC,Chevron raises quarterly dividend 7 percent,http://www.reuters.com/article/2014/05/01/chevron-dividends-idUSL3N0NM7N420140501,,
20140430†4:30PM UTC,Chevron Announces Quarterly Dividend,http://www.reuters.com/article/2014/04/30/ca-chevron-idUSnBw306596a+100+BSW20140430,,
